id,Name,Type,Port?,year,year_added,unc_year,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,GISJOIN,GISJOIN2,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID
,Rutherfordton,,"0","1804","1798",,"1800",Rutherford,"370","1610","47","1610",RUTHERFORD,North Carolina,"47","1610",37161.00000000000,G3701610,"3701610","370","1610",353.00000000000,1264559.98212000006,-144953.84658499999
"1789",Rutland,,"0","1796","1789",,"1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Pittsford,,"0","1796","2000","1796","1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Brandon,,"0","1796","1801",,"1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Clarendon,,"0","1796","2000","1796","1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Tinmouth,,"0","1796","2000","1796","1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Shrewsbury,,"0","1804","2000","1804","1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Fairhaven,,"0","1804","1797",,"1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Poultney,,"0","1804","1799",,"1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Benson,,"0","1804","1801",,"1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Orwell,,"0","1804","1798",,"1800",Rutland,"500","0210","6","210",RUTLAND,Vermont,"6","210",50021.00000000000,G5000210,"5000210","500","0210",121.00000000000,1827289.65243000002,904377.03696399997
,Woodstown,,"0","1796","1792",,"1800",Salem,"340","0330","12","330",SALEM,New Jersey,"12","330",34033.00000000000,G3400330,"3400330","340","0330",221.00000000000,1743797.75466000009,424155.44672000001
,Salem,,"0","1796","1792",,"1800",Salem,"340","0330","12","330",SALEM,New Jersey,"12","330",34033.00000000000,G3400330,"3400330","340","0330",221.00000000000,1743797.75466000009,424155.44672000001
,Pole Town,,"0","1804","1802",,"1800",Salem,"340","0330","12","330",SALEM,New Jersey,"12","330",34033.00000000000,G3400330,"3400330","340","0330",221.00000000000,1743797.75466000009,424155.44672000001
,Sampson,,"0","1796","1794",,"1800",Sampson,"370","1630","47","1630",SAMPSON,North Carolina,"47","1630",37163.00000000000,G3701630,"3701630","370","1630",354.00000000000,1585019.75251000002,-130222.51241700001
,Saratoga Springs,,"0","1804","1802",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Saratoga,,"0","1804","1804",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Stillwater,,"0","1804","1797",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Glensburg,,"0","1804","2000","1804","1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Greenfield,,"0","1804","1802",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Milton,,"0","1804","1803",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Ballston,,"0","1804","1800",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Charlton,,"0","1804","1802",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Waterford,,"0","1804","1792",,"1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Hadley,,"0","1804","2000","1804","1800",Saratoga,"360","0910","13","910",SARATOGA,New York,"13","910",36091.00000000000,G3600910,"3600910","360","0910",250.00000000000,1776082.21891999990,835676.84165099997
,Schoharie,,"0","1804","2000","1804","1800",Schoharie,"360","0950","13","950",SCHOHARIE,New York,"13","950",36095.00000000000,G3600950,"3600950","360","0950",71.00000000000,1743199.05114000011,768901.94199299999
,Georgetown,,"0","1804","1801",,"1800",Scott,"210","2090","51","2090",SCOTT,Kentucky,"51","2090",21209.00000000000,G2102090,"2102090","210","2090",65.00000000000,984822.24658699997,150762.29156499999
,Sevierville,,"0","1804","1806","1804","1800",Sevier,"470","1550","54","1550",SEVIER,Tennessee,"54","1550",47155.00000000000,G4701550,"4701550","470","1550",108.00000000000,1114975.50618000003,-115949.00308500000
,Shelbyville,,"0","1804","1801",,"1800",Shelby,"210","2110","51","2110",SHELBY,Kentucky,"51","2110",21211.00000000000,G2102110,"2102110","210","2110",291.00000000000,934843.06191699998,130460.16783100000
,Stratsburg,,"0","1796","1792",,"1800",Shenandoah,"510","1710","40","1710",SHENANDOAH,Virginia,"40","1710",51171.00000000000,G5101710,"5101710","510","1710",308.00000000000,1497175.10676999995,284305.69961000001
,Woodstock,,"0","1796","1793",,"1800",Shenandoah,"510","1710","40","1710",SHENANDOAH,Virginia,"40","1710",51171.00000000000,G5101710,"5101710","510","1710",308.00000000000,1497175.10676999995,284305.69961000001
,New Market,,"0","1804","1796",,"1800",Shenandoah,"510","1710","40","1710",SHENANDOAH,Virginia,"40","1710",51171.00000000000,G5101710,"5101710","510","1710",308.00000000000,1497175.10676999995,284305.69961000001
,White House,,"0","1804","1803",,"1800",Shenandoah,"510","1710","40","1710",SHENANDOAH,Virginia,"40","1710",51171.00000000000,G5101710,"5101710","510","1710",308.00000000000,1497175.10676999995,284305.69961000001
,Dixon Springs,,"0","1804","1801",,"1800",Smith,"470","1590","54","1590",SMITH,Tennessee,"54","1590",47159.00000000000,G4701590,"4701590","470","1590",109.00000000000,921218.44685499999,-72738.37028800002
,Carthage,,"0","1804","2000","1804","1800",Smith,"470","1590","54","1590",SMITH,Tennessee,"54","1590",47159.00000000000,G4701590,"4701590","470","1590",109.00000000000,921218.44685499999,-72738.37028800002
,Fort Blount,,"0","1804","1805","1804","1800",Smith,"470","1590","54","1590",SMITH,Tennessee,"54","1590",47159.00000000000,G4701590,"4701590","470","1590",109.00000000000,921218.44685499999,-72738.37028800002
,Princess Ann,,"0","1796","1792",,"1800",Somerset,"240","0390","52","350",SOMERSET,Maryland,"52","350",24039.00000000000,G2400390,"2400390","240","0390",187.00000000000,1743574.80652000010,267627.04690800002
,Somerset,,"0","1796","1800",,"1800",Somerset,"340","0350","12","350",SOMERSET,New Jersey,"12","350",34035.00000000000,G3400350,"3400350","340","0350",222.00000000000,1780307.36257999996,543545.91291700001
"1789",Princeton,,"0","1796","1789",,"1800",Somerset,"340","0350","12","350",SOMERSET,New Jersey,"12","350",34035.00000000000,G3400350,"3400350","340","0350",222.00000000000,1780307.36257999996,543545.91291700001
,Somerset,,"0","1804","1797",,"1800",Somerset,"420","1110","14","1110",SOMERSET,Pennsylvania,"14","1110",42111.00000000000,G4201110,"4201110","420","1110",392.00000000000,1432280.58752999990,419549.05561699998
,Berlin,,"0","1804","1805","1804","1800",Somerset,"420","1110","14","1110",SOMERSET,Pennsylvania,"14","1110",42111.00000000000,G4201110,"4201110","420","1110",392.00000000000,1432280.58752999990,419549.05561699998
,Southampton,,"0","1796","2000","1796","1800",Southampton,"510","1750","40","1750",SOUTHAMPTON,Virginia,"40","1750",51175.00000000000,G5101750,"5101750","510","1750",268.00000000000,1661130.07929000002,78273.74316980000
,Jerusalem,,"0","1804","1795",,"1800",Southampton,"510","1750","40","1750",SOUTHAMPTON,Virginia,"40","1750",51175.00000000000,G5101750,"5101750","510","1750",268.00000000000,1661130.07929000002,78273.74316980000
,Post Office,,"0","1804","2000","1804","1800",Southampton,"510","1750","40","1750",SOUTHAMPTON,Virginia,"40","1750",51175.00000000000,G5101750,"5101750","510","1750",268.00000000000,1661130.07929000002,78273.74316980000
,Spartanburg,,"0","1804","1804",,"1800",Spartanburg,"450","0830","48","830",SPARTANBURG,South Carolina,"48","830",45083.00000000000,G4500830,"4500830","450","0830",421.00000000000,1269080.51438000007,-190488.06628999999
,Gowenville,,"0","1804","2000","1804","1800",Spartanburg,"450","0830","48","830",SPARTANBURG,South Carolina,"48","830",45083.00000000000,G4500830,"4500830","450","0830",421.00000000000,1269080.51438000007,-190488.06628999999
"1789",Fredericksburg,,"0","1796","1789",,"1800",Spotsylvania,"510","1770","40","1770",SPOTSYLVANIA,Virginia,"40","1770",51177.00000000000,G5101770,"5101770","510","1770",269.00000000000,1581942.41382999998,230314.40708400001
"1789",New Port,,"1","1796","1789",,"1800",Spotsylvania,"510","1770","40","1770",SPOTSYLVANIA,Virginia,"40","1770",51177.00000000000,G5101770,"5101770","510","1770",269.00000000000,1581942.41382999998,230314.40708400001
,Wilderness,,"0","1804","2000","1804","1800",Spotsylvania,"510","1770","40","1770",SPOTSYLVANIA,Virginia,"40","1770",51177.00000000000,G5101770,"5101770","510","1770",269.00000000000,1581942.41382999998,230314.40708400001
,Post Office,,"0","1804","1800",,"1800",Spotsylvania,"510","1770","40","1770",SPOTSYLVANIA,Virginia,"40","1770",51177.00000000000,G5101770,"5101770","510","1770",269.00000000000,1581942.41382999998,230314.40708400001
,Post Office,,"0","1804","2000","1804","1800",Spotsylvania,"510","1770","40","1770",SPOTSYLVANIA,Virginia,"40","1770",51177.00000000000,G5101770,"5101770","510","1770",269.00000000000,1581942.41382999998,230314.40708400001
,Harrisonville,,"0","1804","2000","1804","1800",St Clair,"185","0155",,,,Indiana Territory,"0","0",0.00000000000,G1850155,"1850155","185","0155",305.00000000000,524154.65721099998,212811.42391200000
,Post Office,,"0","1804","1802",,"1800",St Clair,"185","0155",,,,Indiana Territory,"0","0",0.00000000000,G1850155,"1850155","185","0155",305.00000000000,524154.65721099998,212811.42391200000
,Leonardtown,,"0","1796","1792",,"1800",St Marys,"240","0370","52","370",ST MARYS,Maryland,"52","370",24037.00000000000,G2400370,"2400370","240","0370",186.00000000000,1668177.66081000003,260808.32034199999
,Chatapico,,"0","1796","1792",,"1800",St Marys,"240","0370","52","370",ST MARYS,Maryland,"52","370",24037.00000000000,G2400370,"2400370","240","0370",186.00000000000,1668177.66081000003,260808.32034199999
,Ridge,,"0","1804","1800",,"1800",St Marys,"240","0370","52","370",ST MARYS,Maryland,"52","370",24037.00000000000,G2400370,"2400370","240","0370",186.00000000000,1668177.66081000003,260808.32034199999
,Charlotte Hall,,"0","1804","1797",,"1800",St Marys,"240","0370","52","370",ST MARYS,Maryland,"52","370",24037.00000000000,G2400370,"2400370","240","0370",186.00000000000,1668177.66081000003,260808.32034199999
,Falmouth,,"0","1796","1776",,"1800",Stafford,"510","1790","40","1790",STAFFORD,Virginia,"40","1790",51179.00000000000,G5101790,"5101790","510","1790",270.00000000000,1593260.32988000009,259160.67649000001
,Post Office,,"0","1804","2000","1804","1800",Stafford,"510","1790","40","1790",STAFFORD,Virginia,"40","1790",51179.00000000000,G5101790,"5101790","510","1790",270.00000000000,1593260.32988000009,259160.67649000001
,Painted Post,,"0","1796","1800",,"1800",Steuben,"360","1010","13","1010",STEUBEN,New York,"13","1010",36101.00000000000,G3601010,"3601010","360","1010",72.00000000000,1505023.15259999991,683700.41587300005
,Bath,,"0","1796","1800",,"1800",Steuben,"360","1010","13","1010",STEUBEN,New York,"13","1010",36101.00000000000,G3601010,"3601010","360","1010",72.00000000000,1505023.15259999991,683700.41587300005
,Danville,,"0","1804","2000","1804","1800",Steuben,"360","1010","13","1010",STEUBEN,New York,"13","1010",36101.00000000000,G3601010,"3601010","360","1010",72.00000000000,1505023.15259999991,683700.41587300005
,Arkport,,"0","1804","1806","1804","1800",Steuben,"360","1010","13","1010",STEUBEN,New York,"13","1010",36101.00000000000,G3601010,"3601010","360","1010",72.00000000000,1505023.15259999991,683700.41587300005
,Canisteo,,"0","1804","2000","1804","1800",Steuben,"360","1010","13","1010",STEUBEN,New York,"13","1010",36101.00000000000,G3601010,"3601010","360","1010",72.00000000000,1505023.15259999991,683700.41587300005
,Salem,,"0","1796","1792",,"1800",Stokes,"370","1690","47","1690",STOKES,North Carolina,"47","1690",37169.00000000000,G3701690,"3701690","370","1690",355.00000000000,1396098.79309999989,-20372.40553380000
,Bethania,,"0","1796","1794",,"1800",Stokes,"370","1690","47","1690",STOKES,North Carolina,"47","1690",37169.00000000000,G3701690,"3701690","370","1690",355.00000000000,1396098.79309999989,-20372.40553380000
,Germanton,,"0","1796","1794",,"1800",Stokes,"370","1690","47","1690",STOKES,North Carolina,"47","1690",37169.00000000000,G3701690,"3701690","370","1690",355.00000000000,1396098.79309999989,-20372.40553380000
,Dover,,"0","1796","1795",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Durham,,"0","1796","1795",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Rochester,,"0","1796","2000","1796","1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Middleton,,"0","1796","1799",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Gilmantown,,"0","1796","1800",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Meredith,,"0","1796","1796",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Moultonboro,,"0","1796","1796",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Ossippe,,"0","1804","1798",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Tamworth,,"0","1804","2000","1804","1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Sandwich,,"0","1804","1804",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Conway,,"0","1804","1804",,"1800",Strafford,"330","0170","4","170",STRAFFORD,New Hampshire,"4","170",33017.00000000000,G3300170,"3300170","330","0170",211.00000000000,1969377.04609999992,938805.39760799997
,Hingham,,"0","1796","1795",,"1800",Suffolk,"250","0250","3","250",SUFFOLK,Massachusetts,"3","250",25025.00000000000,G2500250,"2500250","250","0250",204.00000000000,2029068.20589000010,806496.88106000004
,Huntington,,"0","1796","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Smithtown,,"0","1796","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Coram,,"0","1796","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Sag Harbor,,"0","1796","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Bridgehampton,,"0","1796","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Southampton,,"0","1796","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Westhampton,,"0","1804","1802",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Riverhead,,"0","1804","1794",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Mattatuck,,"0","1804","1802",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Southold,,"0","1804","1802",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Post Off,,"0","1804","1802",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Post Office,,"0","1804","1802",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Post office,,"0","1804","1802",,"1800",Suffolk,"360","1030","13","1030",SUFFOLK,New York,"13","1030",36103.00000000000,G3601030,"3601030","360","1030",73.00000000000,1915374.55605000001,612931.05087399995
,Blountville,,"0","1804","2000","1804","1800",Sullivan,"470","1630","54","1630",SULLIVAN,Tennessee,"54","1630",47163.00000000000,G4701630,"4701630","470","1630",110.00000000000,1210607.90590999997,-23238.90389650000
,Hendersonville,,"0","1804","1801",,"1800",Sumner,"470","1650","54","1650",SUMNER,Tennessee,"54","1650",47165.00000000000,G4701650,"4701650","470","1650",111.00000000000,850420.93276999996,-72337.21769100000
,Gallatin,,"0","1804","1798",,"1800",Sumner,"470","1650","54","1650",SUMNER,Tennessee,"54","1650",47165.00000000000,G4701650,"4701650","470","1650",111.00000000000,850420.93276999996,-72337.21769100000
,Cragfont,,"0","1804","1798",,"1800",Sumner,"470","1650","54","1650",SUMNER,Tennessee,"54","1650",47165.00000000000,G4701650,"4701650","470","1650",111.00000000000,850420.93276999996,-72337.21769100000
,Statesburg,,"0","1796","1792",,"1800",Sumter,"450","0850","48","850",SUMTER,South Carolina,"48","850",45085.00000000000,G4500850,"4500850","450","0850",422.00000000000,1437610.70558999991,-289173.75689199998
,Sumtersville,,"0","1804","1800",,"1800",Sumter,"450","0850","48","850",SUMTER,South Carolina,"48","850",45085.00000000000,G4500850,"4500850","450","0850",422.00000000000,1437610.70558999991,-289173.75689199998
,Post Office,,"0","1804","2000","1804","1800",Sumter,"450","0850","48","850",SUMTER,South Carolina,"48","850",45085.00000000000,G4500850,"4500850","450","0850",422.00000000000,1437610.70558999991,-289173.75689199998
,Post Office,,"0","1804","2000","1804","1800",Sumter,"450","0850","48","850",SUMTER,South Carolina,"48","850",45085.00000000000,G4500850,"4500850","450","0850",422.00000000000,1437610.70558999991,-289173.75689199998
,Rockford,,"0","1796","1795",,"1800",Surry,"370","1710","47","1710",SURRY,North Carolina,"47","1710",37171.00000000000,G3701710,"3701710","370","1710",356.00000000000,1357370.48148999992,-23285.62048910000
,Huntsville,,"0","1796","2000","1796","1800",Surry,"370","1710","47","1710",SURRY,North Carolina,"47","1710",37171.00000000000,G3701710,"3701710","370","1710",356.00000000000,1357370.48148999992,-23285.62048910000
,Post Office,,"0","1804","1798",,"1800",Surry,"370","1710","47","1710",SURRY,North Carolina,"47","1710",37171.00000000000,G3701710,"3701710","370","1710",356.00000000000,1357370.48148999992,-23285.62048910000
,Huntsville,,"0","1804","1795",,"1800",Surry,"370","1710","47","1710",SURRY,North Carolina,"47","1710",37171.00000000000,G3701710,"3701710","370","1710",356.00000000000,1357370.48148999992,-23285.62048910000
,Post Office,,"0","1804","2000","1804","1800",Surry,"370","1710","47","1710",SURRY,North Carolina,"47","1710",37171.00000000000,G3701710,"3701710","370","1710",356.00000000000,1357370.48148999992,-23285.62048910000
,Cabin Point,,"0","1796","1789",,"1800",Surry,"510","1810","40","1810",SURRY,Virginia,"40","1810",51181.00000000000,G5101810,"5101810","510","1810",271.00000000000,1670118.86774999998,124594.52295000000
,Milford,,"0","1796","1795",,"1800",Sussex,"100","0050","11","50",SUSSEX,Delaware,"11","50",10005.00000000000,G1000050,"1000050","100","0050",9.00000000000,1762041.35410000011,321920.34697900002
,Dagsborough,,"0","1796","2000","1796","1800",Sussex,"100","0050","11","50",SUSSEX,Delaware,"11","50",10005.00000000000,G1000050,"1000050","100","0050",9.00000000000,1762041.35410000011,321920.34697900002
,Lewis,,"0","1804","1797",,"1800",Sussex,"100","0050","11","50",SUSSEX,Delaware,"11","50",10005.00000000000,G1000050,"1000050","100","0050",9.00000000000,1762041.35410000011,321920.34697900002
,Georgetown,,"0","1804","1799",,"1800",Sussex,"100","0050","11","50",SUSSEX,Delaware,"11","50",10005.00000000000,G1000050,"1000050","100","0050",9.00000000000,1762041.35410000011,321920.34697900002
,Bridgeville,,"0","1804","1804",,"1800",Sussex,"100","0050","11","50",SUSSEX,Delaware,"11","50",10005.00000000000,G1000050,"1000050","100","0050",9.00000000000,1762041.35410000011,321920.34697900002
,Laurel,,"0","1804","1803",,"1800",Sussex,"100","0050","11","50",SUSSEX,Delaware,"11","50",10005.00000000000,G1000050,"1000050","100","0050",9.00000000000,1762041.35410000011,321920.34697900002
,Hamburg,,"0","1796","1792",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Newtown,,"0","1796","1797",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Sparta,,"0","1796","1796",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Hacketstown,,"0","1796","1794",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Johnsonsburg,,"0","1796","1796",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Phillipsburg,,"0","1804","1792",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Belvadere,,"0","1804","1800",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Hope,,"0","1804","1802",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Post Office,,"0","1804","1801",,"1800",Sussex,"340","0370","12","370",SUSSEX,New Jersey,"12","370",34037.00000000000,G3400370,"3400370","340","0370",223.00000000000,1752568.81642999989,591223.65728000004
,Sussex,,"0","1804","1799",,"1800",Sussex,"510","1830","40","1830",SUSSEX,Virginia,"40","1830",51183.00000000000,G5101830,"5101830","510","1830",272.00000000000,1642821.53985000006,97357.87863070000
,Oxford,,"1","1796","1777","1796","1800",Talbot,"240","0410","52","390",TALBOT,Maryland,"52","390",24041.00000000000,G2400410,"2400410","240","0410",188.00000000000,1701201.01511000004,321877.30659699999
"1789",Easton,,"0","1796","1789",,"1800",Talbot,"240","0410","52","390",TALBOT,Maryland,"52","390",24041.00000000000,G2400410,"2400410","240","0410",188.00000000000,1701201.01511000004,321877.30659699999
,Jeffersonville,,"0","1804","1803",,"1800",Tazewell,"510","1850","40","1850",TAZEWELL,Virginia,"40","1850",51185.00000000000,G5101850,"5101850","510","1850",273.00000000000,1261037.61507999990,80425.68572720002
,Union,,"0","1796","1803",,"1800",Tioga,"360","1070","13","1070",TIOGA,New York,"13","1070",36107.00000000000,G3601070,"3601070","360","1070",74.00000000000,1607546.05896000005,692274.22699200001
,Owego,,"0","1796","1800",,"1800",Tioga,"360","1070","13","1070",TIOGA,New York,"13","1070",36107.00000000000,G3601070,"3601070","360","1070",74.00000000000,1607546.05896000005,692274.22699200001
,Newtown,,"0","1796","1800",,"1800",Tioga,"360","1070","13","1070",TIOGA,New York,"13","1070",36107.00000000000,G3601070,"3601070","360","1070",74.00000000000,1607546.05896000005,692274.22699200001
,Cantines,,"0","1804","2000","1804","1800",Tioga,"360","1070","13","1070",TIOGA,New York,"13","1070",36107.00000000000,G3601070,"3601070","360","1070",74.00000000000,1607546.05896000005,692274.22699200001
,Chatherines Town,,"0","1804","1802",,"1800",Tioga,"360","1070","13","1070",TIOGA,New York,"13","1070",36107.00000000000,G3601070,"3601070","360","1070",74.00000000000,1607546.05896000005,692274.22699200001
,Chemingo,,"0","1804","1800",,"1800",Tioga,"360","1070","13","1070",TIOGA,New York,"13","1070",36107.00000000000,G3601070,"3601070","360","1070",74.00000000000,1607546.05896000005,692274.22699200001
,Tolland,,"0","1796","1798",,"1800",Tolland,"090","0130","1","130",TOLLAND,Connecticut,"1","130",9013.00000000000,G0900130,"0900130","090","0130",286.00000000000,1929033.59462000011,731089.83792600001
,Stafford,,"0","1804","2000","1804","1800",Tolland,"090","0130","1","130",TOLLAND,Connecticut,"1","130",9013.00000000000,G0900130,"0900130","090","0130",286.00000000000,1929033.59462000011,731089.83792600001
,Union,,"0","1804","2000","1804","1800",Tolland,"090","0130","1","130",TOLLAND,Connecticut,"1","130",9013.00000000000,G0900130,"0900130","090","0130",286.00000000000,1929033.59462000011,731089.83792600001
